day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
0,50100,KELP,2029,24,,,,,2032,24,,,,,2030.5,-11.3984375
0,50200,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,486
0,50200,SQUID_INK,1953,29,,,,,1957,29,,,,,1955,1677.03125
0,50200,KELP,2029,1,2028,28,,,2032,29,,,,,2030.5,-29.8828125
0,50300,KELP,2029,23,,,,,2031,4,2032,23,,,2030,-12.9765625
0,50300,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,486
0,50300,SQUID_INK,1952,23,,,,,1954,4,1956,23,,,1953,1624.210938
0,50400,SQUID_INK,1954,22,,,,,1957,23,,,,,1955.5,1695.21875
0,50400,KELP,2029,22,,,,,2032,23,,,,,2030.5,-14.953125
0,50400,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,486
0,50500,RAINFOREST_RESIN,10000,4,9998,7,9996,1,10004,1,10005,27,,,10002,486
0,50500,SQUID_INK,1954,4,1953,28,,,1956,28,,,,,1955,1645.851563
0,50500,KELP,2030,4,2029,28,,,2032,28,,,,,2031,-24.7890625
0,50600,RAINFOREST_RESIN,9998,7,9996,2,9995,22,10000,5,10004,2,10005,22,9999,486
0,50600,SQUID_INK,1952,24,,,,,1953,4,1955,24,,,1952.5,1603.992188
0,50600,KELP,2029,24,,,,,2030,4,2032,24,,,2029.5,-23.7421875
0,50700,KELP,2029,20,,,,,2032,20,,,,,2030.5,-15.6484375
0,50700,RAINFOREST_RESIN,9998,9,9995,20,,,10005,20,,,,,10001.5,486
0,50700,SQUID_INK,1951,20,,,,,1954,20,,,,,1952.5,1540.25
0,50800,SQUID_INK,1951,28,,,,,1954,28,,,,,1952.5,1550.507813
0,50800,KELP,2029,28,,,,,2032,28,,,,,2030.5,-15.2890625
0,50800,RAINFOREST_RESIN,9998,7,9996,2,9995,26,10004,2,10005,26,,,10001,486
0,50900,RAINFOREST_RESIN,9998,2,9995,30,,,10000,5,10005,30,,,9999,486
0,50900,SQUID_INK,1951,29,,,,,1952,5,1954,30,,,1951.5,1538.132813
0,50900,KELP,2029,29,,,,,2030,5,2032,30,,,2029.5,-10.5
0,51000,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,486
0,51000,SQUID_INK,1950,25,,,,,1953,25,,,,,1951.5,1500.601563
0,51000,KELP,2029,25,,,,,2032,25,,,,,2030.5,-20.2578125
0,51100,KELP,2029,32,,,,,2032,29,,,,,2030.5,-7.484375
0,51100,RAINFOREST_RESIN,9995,29,,,,,10002,1,10005,29,,,9998.5,486
0,51100,SQUID_INK,1950,32,,,,,1953,29,,,,,1951.5,1491.171875
0,51200,SQUID_INK,1950,30,,,,,1953,30,,,,,1951.5,1487.851563
0,51200,KELP,2029,30,,,,,2032,30,,,,,2030.5,-2.84375
0,51200,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,486
0,51300,RAINFOREST_RESIN,9996,2,9995,23,,,9998,5,10002,5,10004,2,9997,486
0,51300,SQUID_INK,1948,25,,,,,1951,25,,,,,1949.5,1402.9375
0,51300,KELP,2029,25,,,,,2032,25,,,,,2030.5,-4.3984375
0,51400,RAINFOREST_RESIN,9996,1,9995,22,,,10004,1,10005,22,,,10000,496
0,51400,SQUID_INK,1949,23,,,,,1951,5,1952,23,,,1950,1452.0625
0,51400,KELP,2029,23,,,,,2031,5,2032,1,2033,22,2030,2.3671875
0,51500,KELP,2029,21,,,,,2032,21,,,,,2030.5,0.5234375
0,51500,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,496
0,51500,SQUID_INK,1948,21,,,,,1951,21,,,,,1949.5,1399.859375
0,51600,SQUID_INK,1951,3,1949,23,,,1952,23,,,,,1951.5,1449.6875
0,51600,KELP,2031,3,2029,23,,,2032,23,,,,,2031.5,-16.4453125
0,51600,RAINFOREST_RESIN,9996,2,9995,21,,,10002,5,10004,2,10005,21,9999,496
0,51700,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,496
0,51700,SQUID_INK,1949,32,,,,,1952,32,,,,,1950.5,1449.3125
0,51700,KELP,2029,32,,,,,2032,32,,,,,2030.5,-13.90625
0,51800,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,496
0,51800,SQUID_INK,1949,25,,,,,1952,25,,,,,1950.5,1441.867188
0,51800,KELP,2029,25,,,,,2032,25,,,,,2030.5,-10.1640625
0,51900,KELP,2029,28,,,,,2032,28,,,,,2030.5,-12.203125
0,51900,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,496
0,51900,SQUID_INK,1950,28,,,,,1954,28,,,,,1952,1522.382813
0,52000,SQUID_INK,1951,5,1950,21,,,1952,5,1954,21,,,1951.5,1528.328125
0,52000,KELP,2029,26,,,,,2030,5,2032,21,,,2029.5,-18.6796875
0,52000,RAINFOREST_RESIN,9998,2,9995,21,,,10000,5,10005,21,,,9999,496
0,52100,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,496
0,52100,SQUID_INK,1947,28,,,,,1950,28,,,,,1948.5,1356.554688
0,52100,KELP,2029,28,,,,,2032,28,,,,,2030.5,-1.015625
0,52200,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,496
0,52200,SQUID_INK,1948,22,,,,,1951,23,,,,,1949.5,1385.203125
0,52200,KELP,2029,22,,,,,2032,23,,,,,2030.5,-6.59375
0,52300,KELP,2029,30,,,,,2032,30,,,,,2030.5,-2.90625
0,52300,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,496
0,52300,SQUID_INK,1946,30,,,,,1950,30,,,,,1948,1328.320313
0,52400,SQUID_INK,1950,21,,,,,1951,3,1953,21,,,1950.5,1513.34375
0,52400,KELP,2029,22,,,,,2030,4,2032,21,,,2029.5,-0.8203125
0,52400,RAINFOREST_RESIN,10002,3,9996,1,9995,20,10004,1,10005,20,,,10003,496
0,52500,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,502
0,52500,SQUID_INK,1947,27,,,,,1950,27,,,,,1948.5,1361.929688
0,52500,KELP,2029,27,,,,,2033,27,,,,,2031,17.1875
0,52600,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,502
0,52600,SQUID_INK,1948,33,,,,,1949,2,1951,31,,,1948.5,1406.59375
0,52600,KELP,2029,31,,,,,2033,31,,,,,2031,13.3828125
0,52700,KELP,2032,1,2029,25,,,2033,25,,,,,2032.5,14.390625
0,52700,RAINFOREST_RESIN,9996,1,9995,24,,,10002,9,10004,1,10005,24,9999,502
0,52700,SQUID_INK,1950,1,1947,25,,,1951,25,,,,,1950.5,1377.5
0,52800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,502
0,52800,SQUID_INK,1950,1,1948,28,,,1952,28,,,,,1951,1421.8125
0,52800,KELP,2032,1,2029,28,,,2033,28,,,,,2032.5,11.3671875
0,52900,SQUID_INK,1948,27,,,,,1951,27,,,,,1949.5,1390.046875
0,52900,KELP,2029,27,,,,,2033,27,,,,,2031,15.1171875
0,52900,RAINFOREST_RESIN,9996,1,9995,26,,,10002,3,10004,1,10005,26,9999,502
0,53000,SQUID_INK,1948,1,1947,29,,,1951,30,,,,,1949.5,1379.984375
0,53000,RAINFOREST_RESIN,9996,1,9995,29,,,10004,1,10005,29,,,10000,502
0,53000,KELP,2029,30,,,,,2033,30,,,,,2031,14.546875
0,53100,SQUID_INK,1948,23,,,,,1951,23,,,,,1949.5,1405.84375
0,53100,KELP,2029,23,,,,,2033,23,,,,,2031,7.34375
0,53100,RAINFOREST_RESIN,9996,2,9995,21,,,9998,5,10004,2,10005,21,9997,502
0,53200,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,512
0,53200,KELP,2032,1,2029,23,,,2033,23,,,,,2032.5,12.4609375
0,53200,SQUID_INK,1951,1,1949,23,,,1952,23,,,,,1951.5,1456.6875
0,53300,SQUID_INK,1950,20,,,,,1953,20,,,,,1951.5,1496.3125
0,53300,KELP,2029,20,,,,,2033,20,,,,,2031,20.6484375
0,53300,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,512
0,53400,SQUID_INK,1951,39,,,,,1954,32,,,,,1952.5,1542.320313
0,53400,RAINFOREST_RESIN,9996,2,9995,30,,,9998,1,10004,2,10005,30,9997,512
0,53400,KELP,2030,9,2029,30,,,2033,32,,,,,2031.5,21.640625
0,53500,SQUID_INK,1950,25,,,,,1952,2,1953,25,,,1951,1507.671875
0,53500,KELP,2029,25,,,,,2031,2,2033,25,,,2030,10.25
0,53500,RAINFOREST_RESIN,9995,25,,,,,10002,7,10005,25,,,9998.5,514
0,53600,RAINFOREST_RESIN,9998,2,9996,1,9995,22,10004,1,10005,22,,,10001,514
0,53600,KELP,2029,23,,,,,2032,1,2033,22,,,2030.5,1.1015625
0,53600,SQUID_INK,1950,23,,,,,1953,23,,,,,1951.5,1500.992188
0,53700,SQUID_INK,1951,1,1950,23,,,1954,23,,,,,1952.5,1519.476563
0,53700,KELP,2030,1,2029,23,,,2033,23,,,,,2031.5,2.6953125
0,53700,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,514
0,53800,SQUID_INK,1950,29,,,,,1953,29,,,,,1951.5,1508.773438
0,53800,RAINFOREST_RESIN,9998,8,9995,29,,,10005,29,,,,,10001.5,514
0,53800,KELP,2029,29,,,,,2032,29,,,,,2030.5,-1.765625
0,53900,SQUID_INK,1950,1,1949,25,,,1951,4,1953,26,,,1950.5,1478.960938
0,53900,KELP,2029,26,,,,,2030,4,2032,1,2033,25,2029.5,1.296875
0,53900,RAINFOREST_RESIN,9996,1,9995,25,,,10000,4,10002,8,10004,1,9998,514
0,54000,RAINFOREST_RESIN,9996,1,9995,21,,,10002,1,10004,1,10005,21,9999,514
0,54000,KELP,2029,29,,,,,2032,22,,,,,2030.5,-20.578125
0,54000,SQUID_INK,1951,7,1950,22,,,1954,22,,,,,1952.5,1521.8125
0,54100,SQUID_INK,1951,4,1950,22,,,1953,1,1954,21,,,1952,1516.078125
0,54100,KELP,2029,4,2028,22,,,2032,22,,,,,2030.5,-35.453125
0,54100,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,514
0,54200,SQUID_INK,1951,20,,,,,1954,21,,,,,1952.5,1562.0625
0,54200,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,514
0,54200,KELP,2028,20,,,,,2032,21,,,,,2030,-43.6953125
0,54300,SQUID_INK,1952,28,,,,,1955,28,,,,,1953.5,1595.835938
0,54300,KELP,2028,28,,,,,2032,28,,,,,2030,-39.1484375
0,54300,RAINFOREST_RESIN,10002,1,9996,2,9995,26,10004,2,10005,26,,,10003,514
0,54400,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,516
0,54400,KELP,2028,22,,,,,2032,22,,,,,2030,-37.0546875
0,54400,SQUID_INK,1951,22,,,,,1954,22,,,,,1952.5,1544.09375
0,54500,SQUID_INK,1950,29,,,,,1953,2,1954,27,,,1951.5,1519.5
0,54500,KELP,2028,29,,,,,2032,29,,,,,2030,-34.5234375
0,54500,RAINFOREST_RESIN,9996,2,9995,27,,,10002,2,10004,2,10005,27,9999,516
0,54600,SQUID_INK,1950,30,,,,,1954,30,,,,,1952,1524.117188
0,54600,RAINFOREST_RESIN,10002,2,9996,1,9995,29,10004,1,10005,29,,,10003,516
0,54600,KELP,2029,1,2028,29,,,2032,30,,,,,2030.5,-27.1328125
0,54700,SQUID_INK,1949,23,,,,,1952,23,,,,,1950.5,1456.414063
0,54700,KELP,2029,23,,,,,2032,23,,,,,2030.5,-26.4375
0,54700,RAINFOREST_RESIN,9996,1,9995,22,,,10004,1,10005,22,,,10000,520
0,54800,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,520
0,54800,KELP,2029,32,,,,,2032,25,,,,,2030.5,-20.6875
0,54800,SQUID_INK,1948,32,,,,,1951,25,,,,,1949.5,1393.054688
0,54900,SQUID_INK,1948,24,,,,,1950,1,1951,24,,,1949,1398.515625
0,54900,KELP,2029,24,,,,,2031,1,2032,24,,,2030,-16.0859375
0,54900,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,520
0,55000,SQUID_INK,1948,22,,,,,1950,7,1952,22,,,1949,1423.515625
0,55000,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,520
0,55000,KELP,2029,22,,,,,2031,7,2032,22,,,2030,-7.7578125
0,55100,SQUID_INK,1950,26,,,,,1953,26,,,,,1951.5,1485.25
0,55100,KELP,2029,26,,,,,2032,26,,,,,2030.5,-6.8125
0,55100,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,520
0,55200,RAINFOREST_RESIN,9998,8,9996,1,9995,25,10004,1,10005,25,,,10001,520
0,55200,KELP,2029,25,,,,,2032,26,,,,,2030.5,-0.6796875
0,55200,SQUID_INK,1949,25,,,,,1952,26,,,,,1950.5,1444.445313
0,55300,KELP,2029,22,,,,,2031,3,2032,22,,,2030,-12.0625
0,55300,SQUID_INK,1948,22,,,,,1950,3,1952,22,,,1949,1419.640625
0,55300,RAINFOREST_RESIN,9995,22,,,,,10002,5,10005,22,,,9998.5,520
0,55400,KELP,2029,33,,,,,2032,28,,,,,2030.5,-14.125
0,55400,SQUID_INK,1949,33,,,,,1952,28,,,,,1950.5,1459.132813
0,55400,RAINFOREST_RESIN,9998,7,9996,1,9995,27,10004,1,10005,27,,,10001,520
0,55500,SQUID_INK,1951,24,,,,,1953,2,1954,24,,,1952,1549.1875
0,55500,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,520
0,55500,KELP,2029,24,,,,,2031,2,2032,24,,,2030,-9.1328125
0,55600,RAINFOREST_RESIN,9995,23,,,,,10002,9,10005,23,,,9998.5,520
0,55600,KELP,2029,23,,,,,2032,23,,,,,2030.5,-6.5
0,55600,SQUID_INK,1950,23,,,,,1953,23,,,,,1951.5,1502.085938
0,55700,KELP,2029,22,,,,,2032,22,,,,,2030.5,-1.3203125
0,55700,SQUID_INK,1949,22,,,,,1952,1,1953,21,,,1950.5,1469.65625
0,55700,RAINFOREST_RESIN,9996,1,9995,21,,,10002,7,10004,1,10005,21,9999,520
0,55800,KELP,2030,8,2029,26,,,2032,1,2033,25,,,2031,5.4296875
0,55800,SQUID_INK,1951,34,,,,,1954,26,,,,,1952.5,1544.734375
0,55800,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,520
0,55900,SQUID_INK,1952,4,1951,20,,,1954,20,,,,,1953,1552.882813
0,55900,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,520
0,55900,KELP,2030,4,2029,20,,,2033,20,,,,,2031.5,2.859375
0,56000,RAINFOREST_RESIN,10000,2,9996,1,9995,24,10002,6,10004,1,10005,24,10001,520
0,56000,KELP,2030,2,2029,25,,,2031,7,2032,25,,,2030.5,-10.5234375
0,56000,SQUID_INK,1950,2,1949,25,,,1951,7,1952,25,,,1950.5,1450.726563
0,56100,KELP,2029,28,,,,,2032,28,,,,,2030.5,-17.7265625
0,56100,SQUID_INK,1949,28,,,,,1952,28,,,,,1950.5,1458.414063
0,56100,RAINFOREST_RESIN,9996,1,9995,27,,,9998,1,10002,3,10004,1,9997,520
0,56200,KELP,2029,31,,,,,2030,4,2032,31,,,2029.5,-12.0859375
0,56200,SQUID_INK,1948,31,,,,,1949,4,1951,1,1952,30,1948.5,1419.382813
0,56200,RAINFOREST_RESIN,9996,1,9995,30,,,10000,4,10004,1,10005,30,9998,522
0,56300,SQUID_INK,1947,28,,,,,1951,28,,,,,1949,1365.992188
0,56300,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000,522
0,56300,KELP,2029,28,,,,,2032,28,,,,,2030.5,-9.46875
0,56400,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,522
0,56400,KELP,2029,29,,,,,2032,29,,,,,2030.5,-13.9921875
0,56400,SQUID_INK,1944,29,,,,,1947,2,1948,27,,,1945.5,1216.570313
0,56500,KELP,2029,21,,,,,2032,21,,,,,2030.5,-11.328125
0,56500,SQUID_INK,1945,21,,,,,1948,21,,,,,1946.5,1243.484375
0,56500,RAINFOREST_RESIN,9995,21,,,,,10002,9,10005,21,,,9998.5,522
0,56600,KELP,2029,30,,,,,2031,3,2032,30,,,2030,-3.1484375
0,56600,SQUID_INK,1946,30,,,,,1948,3,1949,30,,,1947,1296.359375
0,56600,RAINFOREST_RESIN,9996,2,9995,28,,,10002,2,10004,2,10005,28,9999,522
0,56700,SQUID_INK,1946,27,,,,,1947,2,1950,27,,,1946.5,1326.117188
0,56700,RAINFOREST_RESIN,9998,5,9995,27,,,10005,27,,,,,10001.5,522
0,56700,KELP,2029,29,,,,,2030,4,2032,27,,,2029.5,-4.1640625
0,56800,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,522
0,56800,KELP,2029,31,,,,,2032,23,,,,,2030.5,-5.625
0,56800,SQUID_INK,1946,31,,,,,1949,23,,,,,1947.5,1293.65625
0,56900,KELP,2029,21,,,,,2032,21,,,,,2030.5,-10.2109375
0,56900,SQUID_INK,1946,21,,,,,1949,21,,,,,1947.5,1291.671875
0,56900,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,522
0,57000,KELP,2029,22,,,,,2032,22,,,,,2030.5,-17.3359375
0,57000,SQUID_INK,1946,22,,,,,1950,22,,,,,1948,1321.367188
0,57000,RAINFOREST_RESIN,9996,2,9995,20,,,10002,10,10004,2,10005,20,9999,522
0,57100,RAINFOREST_RESIN,9998,6,9995,24,,,10005,24,,,,,10001.5,522
0,57100,SQUID_INK,1949,1,1946,24,,,1950,24,,,,,1949.5,1325.570313
0,57100,KELP,2031,1,2029,24,,,2032,24,,,,,2031.5,-17.8671875
0,57200,RAINFOREST_RESIN,9998,5,9996,1,9995,25,10004,1,10005,25,,,10001,522
0,57200,KELP,2029,26,,,,,2032,26,,,,,2030.5,-9.5
0,57200,SQUID_INK,1946,26,,,,,1949,1,1950,25,,,1947.5,1316.90625
0,57300,KELP,2029,31,,,,,2031,1,2032,31,,,2030,0.3203125
0,57300,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,522
0,57300,SQUID_INK,1943,31,,,,,1945,1,1946,31,,,1944,1147.1875
0,57400,KELP,2029,28,,,,,2033,28,,,,,2031,12.1171875
0,57400,SQUID_INK,1942,1,1941,27,,,1945,28,,,,,1943.5,1077.953125
0,57400,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,522
0,57500,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,522
0,57500,SQUID_INK,1944,23,,,,,1947,21,,,,,1945.5,1203.898438
0,57500,KELP,2030,2,2029,21,,,2033,21,,,,,2031.5,11.0625
0,57600,RAINFOREST_RESIN,10000,4,9996,2,9995,20,10004,2,10005,20,,,10002,522
0,57600,SQUID_INK,1948,5,1947,22,,,1951,22,,,,,1949.5,1372.234375
0,57600,KELP,2030,5,2029,22,,,2032,2,2033,20,,,2031,6.015625
0,57700,KELP,2029,22,,,,,2033,22,,,,,2031,16.84375
0,57700,RAINFOREST_RESIN,9998,2,9996,1,9995,21,10004,1,10005,21,,,10001,522
0,57700,SQUID_INK,1948,22,,,,,1951,22,,,,,1949.5,1384.414063
0,57800,SQUID_INK,1947,35,,,,,1950,28,,,,,1948.5,1357.96875
0,57800,KELP,2030,35,,,,,2033,28,,,,,2031.5,25.515625
0,57800,RAINFOREST_RESIN,9996,2,9995,26,,,10002,4,10004,2,10005,26,9999,522
0,57900,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,522
0,57900,SQUID_INK,1946,28,,,,,1947,5,1949,28,,,1946.5,1306.554688
0,57900,KELP,2030,23,,,,,2033,28,,,,,2031.5,31.703125
0,58000,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000,522
0,58000,SQUID_INK,1947,28,,,,,1950,28,,,,,1948.5,1337.507813
0,58000,KELP,2030,28,,,,,2033,28,,,,,2031.5,32.7265625
0,58100,KELP,2030,20,,,,,2033,20,,,,,2031.5,34.3203125
0,58100,RAINFOREST_RESIN,9998,7,9995,20,,,10005,20,,,,,10001.5,522
0,58100,SQUID_INK,1945,20,,,,,1949,20,,,,,1947,1277.640625
0,58200,SQUID_INK,1947,29,,,,,1950,29,,,,,1948.5,1353.210938
0,58200,KELP,2030,29,,,,,2033,29,,,,,2031.5,44.3515625
0,58200,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,522
0,58300,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,522
0,58300,SQUID_INK,1947,30,,,,,1950,30,,,,,1948.5,1337.9375
0,58300,KELP,2030,2,2029,28,,,2033,30,,,,,2031.5,20.40625
0,58400,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,522
0,58400,SQUID_INK,1947,25,,,,,1950,25,,,,,1948.5,1336.9375
0,58400,KELP,2029,25,,,,,2032,25,,,,,2030.5,-1.3203125
0,58500,KELP,2029,22,,,,,2031,2,2032,2,2033,20,2030,2.2578125
0,58500,RAINFOREST_RESIN,9998,3,9996,2,9995,20,10004,2,10005,20,,,10001,522
0,58500,SQUID_INK,1945,22,,,,,1947,2,1948,22,,,1946,1256.617188
0,58600,SQUID_INK,1945,23,,,,,1948,23,,,,,1946.5,1242.570313
0,58600,KELP,2029,23,,,,,2032,1,2033,22,,,2030.5,4.890625
0,58600,RAINFOREST_RESIN,9996,1,9995,22,,,10004,1,10005,22,,,10000,522
0,58700,RAINFOREST_RESIN,9996,1,9995,29,,,9998,1,10000,4,10004,1,9997,522
0,58700,SQUID_INK,1945,30,,,,,1946,4,1948,30,,,1945.5,1251.25
0,58700,KELP,2029,30,,,,,2030,4,2032,1,2033,29,2029.5,3.375
0,58800,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,524
0,58800,SQUID_INK,1943,31,,,,,1945,5,1946,31,,,1944,1154.320313
0,58800,KELP,2029,31,,,,,2031,5,2032,1,2033,30,2030,1.3671875
0,58900,KELP,2031,1,2029,25,,,2032,25,,,,,2031.5,-2.1015625
0,58900,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,524
0,58900,SQUID_INK,1943,1,1941,25,,,1944,25,,,,,1943.5,1037.898438
0,59000,SQUID_INK,1943,24,,,,,1946,24,,,,,1944.5,1136.640625
0,59000,KELP,2029,24,,,,,2032,24,,,,,2030.5,-10.1953125
0,59000,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,524
0,59100,RAINFOREST_RESIN,9998,7,9996,1,9995,20,10004,1,10005,20,,,10001,524
0,59100,SQUID_INK,1943,21,,,,,1946,21,,,,,1944.5,1132.898438
0,59100,KELP,2029,21,,,,,2032,21,,,,,2030.5,-15.328125
0,59200,RAINFOREST_RESIN,10002,1,9996,2,9995,23,10004,2,10005,23,,,10003,524
0,59200,SQUID_INK,1947,10,1945,33,,,1948,25,,,,,1947.5,1255.640625
0,59200,KELP,2031,10,2029,33,,,2032,25,,,,,2031.5,-7.75
0,59300,KELP,2029,22,,,,,2032,22,,,,,2030.5,-7.2109375
0,59300,RAINFOREST_RESIN,9998,5,9995,22,,,10005,22,,,,,10001.5,526
0,59300,SQUID_INK,1945,22,,,,,1948,22,,,,,1946.5,1262.101563
0,59400,SQUID_INK,1947,23,,,,,1951,23,,,,,1949,1379.429688
0,59400,KELP,2029,23,,,,,2032,23,,,,,2030.5,-2.609375
0,59400,RAINFOREST_RESIN,10002,1,9995,23,,,10005,23,,,,,10003.5,526
0,59500,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,528
0,59500,SQUID_INK,1947,24,,,,,1950,24,,,,,1948.5,1356.335938
0,59500,KELP,2029,24,,,,,2032,24,,,,,2030.5,-3.6015625
0,59600,RAINFOREST_RESIN,10002,1,9996,1,9995,24,10004,1,10005,24,,,10003,528
0,59600,SQUID_INK,1947,25,,,,,1951,25,,,,,1949,1377.5
0,59600,KELP,2029,25,,,,,2032,25,,,,,2030.5,-5.6484375
0,59700,KELP,2031,1,2029,26,,,2032,26,,,,,2031.5,-1.5390625
0,59700,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,530
0,59700,SQUID_INK,1951,1,1949,26,,,1952,26,,,,,1951.5,1441.734375
0,59800,SQUID_INK,1949,24,,,,,1952,24,,,,,1950.5,1434.367188
0,59800,KELP,2029,24,,,,,2032,2,2033,22,,,2030.5,5.3203125
0,59800,RAINFOREST_RESIN,9998,9,9996,2,9995,22,10004,2,10005,22,,,10001,530
0,59900,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,530
0,59900,SQUID_INK,1946,25,,,,,1948,4,1949,25,,,1947,1307.617188
0,59900,KELP,2029,25,,,,,2031,4,2032,25,,,2030,-8
0,60000,RAINFOREST_RESIN,9996,1,9995,25,,,9998,3,10002,10,10004,1,9997,530
0,60000,SQUID_INK,1947,31,,,,,1950,26,,,,,1948.5,1343.015625
0,60000,KELP,2029,31,,,,,2032,26,,,,,2030.5,-19.5859375
0,60100,KELP,2029,28,,,,,2032,28,,,,,2030.5,-17.140625
0,60100,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,536
0,60100,SQUID_INK,1945,28,,,,,1948,28,,,,,1946.5,1264.429688
0,60200,SQUID_INK,1944,1,1943,25,,,1947,26,,,,,1945.5,1179.875
0,60200,KELP,2029,26,,,,,2032,26,,,,,2030.5,-16.640625
0,60200,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,536
0,60300,RAINFOREST_RESIN,9998,3,9996,1,9995,23,10004,1,10005,23,,,10001,536
0,60300,SQUID_INK,1946,24,,,,,1949,24,,,,,1947.5,1283.945313
0,60300,KELP,2029,24,,,,,2032,24,,,,,2030.5,-18.15625
0,60400,RAINFOREST_RESIN,9996,2,9995,22,,,9998,1,10004,2,10005,22,9997,536
0,60400,SQUID_INK,1945,24,,,,,1948,24,,,,,1946.5,1233.703125
0,60400,KELP,2029,24,,,,,2032,24,,,,,2030.5,-16.609375
0,60500,KELP,2029,25,,,,,2030,2,2032,25,,,2029.5,-14.0390625
0,60500,RAINFOREST_RESIN,9995,25,,,,,10000,2,10005,25,,,9997.5,538
0,60500,SQUID_INK,1944,25,,,,,1946,2,1948,25,,,1945,1225.726563
0,60600,SQUID_INK,1944,21,,,,,1947,22,,,,,1945.5,1210.453125
0,60600,KELP,2029,21,,,,,2032,22,,,,,2030.5,-14.53125
0,60600,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,538
0,60700,RAINFOREST_RESIN,9998,10,9995,24,,,10005,24,,,,,10001.5,538
0,60700,SQUID_INK,1946,9,1944,24,,,1947,24,,,,,1946.5,1187.617188
0,60700,KELP,2031,9,2029,24,,,2032,24,,,,,2031.5,-14.578125
0,60800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,538
0,60800,SQUID_INK,1947,1,1945,28,,,1948,28,,,,,1947.5,1241.570313
0,60800,KELP,2031,1,2029,28,,,2032,28,,,,,2031.5,-20.15625
